experiment_name,experiment_iteration,task_number,code_fix_count,code_syntax_status,obj_expected,obj_given,obj_status,sum_prompt_tokens,sum_completion_tokens,sum_prompt_tokens_price,sum_completion_tokens_price,sum_price
experiment_2b2,2,4,0,True,15.0,15.0,True,400,266,0.001,0.00266,0.00366
experiment_2b2,2,5,1,True,190.0,210.0,False,2775,1832,0.006937500000000001,0.018320000000000003,0.025257500000000002
experiment_2b2,2,6,0,True,0.111,0.105263158,False,713,516,0.0017825,0.00516,0.0069425
experiment_2b2,2,7,0,True,0.0111,0.01,False,695,480,0.0017375,0.0048,0.0065375
experiment_2b2,2,8,1,True,12000.0,12000.0,True,1319,635,0.0032975,0.00635,0.0096475
experiment_2b2,2,9,0,True,7.37,7.3703704,True,534,376,0.001335,0.00376,0.005095
experiment_2b2,2,10,0,True,240.9,240.89999999999998,True,655,467,0.0016375,0.00467,0.0063075
experiment_2b2,2,11,1,True,1308.0,1225.0,False,1857,963,0.0046425,0.00963,0.0142725
experiment_2b2,2,12,0,True,350.45,3120.45,False,725,542,0.0018125,0.00542,0.0072325
experiment_2b2,2,13,1,True,2.0,2.0,True,1765,1038,0.0044125,0.01038,0.0147925
experiment_2b2,2,14,0,True,654.2,1006.2992106,False,682,462,0.001705,0.00462,0.006325
experiment_2b2,2,15,0,True,339000.0,1622.0,False,745,590,0.0018625,0.0059,0.0077625
experiment_2b2,2,16,0,True,339000.0,339000.0,True,650,478,0.001625,0.00478,0.006405
experiment_2b2,2,17,0,True,10305.11226,10402.53656,True,643,387,0.0016075,0.00387,0.0054775
experiment_2b2,2,18,1,False,107843.0,,False,3416,2102,0.00854,0.02102,0.029560000000000003
experiment_2b2,2,19,1,False,3000.0,,False,4152,2559,0.01038,0.02559,0.03597
experiment_2b2,2,20,1,True,93715.0,64741.0,False,3778,2393,0.009445,0.02393,0.033375
experiment_2b2,2,21,1,True,93715.0,115430.0,False,3857,2426,0.0096425,0.02426,0.0339025
experiment_2b2,2,22,1,False,1438383.0,,False,3444,1912,0.00861,0.019119999999999998,0.027729999999999998
experiment_2b2,2,23,1,False,498677.0,,False,3426,2053,0.008565,0.02053,0.029095
experiment_2b2,2,24,0,True,2142.0,125020330.7027588,False,898,750,0.002245,0.0075,0.009745
experiment_2b2,2,25,0,True,2619.0,4700000000.0,False,960,853,0.0024,0.00853,0.010929999999999999
experiment_2b2,2,26,0,True,2450.0,0.0,False,1001,770,0.0025025,0.0077,0.0102025
experiment_2b2,2,27,1,False,14900.0,,False,2461,1376,0.0061525,0.01376,0.0199125
experiment_2b2,2,28,0,True,19.95,11.46625,False,553,545,0.0013825,0.00545,0.0068325
experiment_2b2,2,29,0,True,10.45,1.725,False,547,409,0.0013675,0.00409,0.0054575
experiment_2b2,2,30,0,True,1.475,10.458964648,False,570,497,0.001425,0.00497,0.006395
experiment_2b2,2,31,0,True,986630.0,68850984.32100001,False,688,620,0.00172,0.0062,0.00792
experiment_2b2,2,32,0,True,1000.0,1000.0,True,425,315,0.0010625,0.00315,0.0042125
experiment_2b2,2,33,1,True,20.0,20.0,True,1130,468,0.0028250000000000003,0.00468,0.007505
experiment_2b2,2,34,0,True,4.0,4.0,True,433,241,0.0010825,0.00241,0.0034925
experiment_2b2,2,35,0,True,970.0,970.0,True,518,458,0.001295,0.00458,0.005875
experiment_2b2,2,36,0,True,3800.0,3800.0,True,528,345,0.00132,0.00345,0.00477
experiment_2b2,2,37,0,True,12000.0,12000.0,True,441,298,0.0011025,0.00298,0.0040825
experiment_2b2,2,38,0,True,450.0,450.0,True,503,503,0.0012575,0.00503,0.0062875
experiment_2b2,2,39,0,True,15.0,10.0,False,425,682,0.0010625,0.00682,0.0078825
experiment_2b2,2,40,0,True,431433437.5,424.234375,False,707,629,0.0017675,0.00629,0.008057499999999999
experiment_2b2,2,41,0,True,3.0,3.0,True,411,419,0.0010275,0.00419,0.0052175
experiment_2b2,2,42,1,False,9.0,,False,1803,840,0.0045075,0.0084,0.012907499999999999
experiment_2b2,2,43,1,True,62666.6666667,62666.6664,True,1645,829,0.0041125,0.008289999999999999,0.012402499999999999
experiment_2b2,2,44,0,True,9600.0,9600.0,True,605,453,0.0015125,0.00453,0.0060425
experiment_2b2,2,45,0,True,100500.0,100500.0,True,732,553,0.00183,0.00553,0.00736
experiment_2b2,2,46,0,True,37100.0,37100.0,True,723,597,0.0018075,0.00597,0.0077775
experiment_2b2,2,47,0,True,16620.0,16540.0,True,429,341,0.0010725,0.00341,0.0044825
experiment_2b2,2,48,0,True,178900.0,201300.0,False,861,896,0.0021525,0.00896,0.011112499999999999
experiment_2b2,2,49,0,True,10200.0,9600.0,False,650,491,0.001625,0.00491,0.006535
experiment_2b2,2,50,0,True,9750.0,9750.0,True,767,522,0.0019175,0.00522,0.0071375
experiment_2b2,2,51,0,True,703.0,70300.0,False,770,579,0.001925,0.00579,0.007715
experiment_2b2,2,52,0,True,1380.0,1380.0,True,499,364,0.0012475,0.00364,0.0048874999999999995
experiment_2b2,2,53,0,True,33960.0,5230.0,False,595,426,0.0014875,0.00426,0.0057475
experiment_2b2,2,54,0,True,5600.0,116100.0,False,746,661,0.001865,0.00661,0.008475
experiment_2b2,2,55,0,True,5600.0,116100.0,False,760,723,0.0019,0.00723,0.009130000000000001
experiment_2b2,2,56,1,True,26.5,21.0,False,2050,1484,0.005125,0.014839999999999999,0.019965
experiment_2b2,2,57,0,True,251500.0,251500.0,True,772,581,0.00193,0.00581,0.00774
experiment_2b2,2,58,1,True,7120.0,10000.0,False,2206,1049,0.005515,0.01049,0.016005
experiment_2b2,2,59,1,True,35000.0,35000.0,True,1762,990,0.004405,0.0099,0.014305000000000002
experiment_2b2,2,60,0,True,290.0,290.0,True,480,572,0.0012,0.00572,0.00692
experiment_2b2,2,61,0,True,2280.0,2280.0,True,697,737,0.0017425,0.00737,0.009112499999999999
experiment_2b2,2,62,0,True,1256.0,1256.0,True,538,520,0.001345,0.0052,0.006545
experiment_2b2,2,63,1,True,45.0,44.4,False,3303,1921,0.008257500000000001,0.019209999999999998,0.0274675
experiment_2b2,3,1,0,True,78.64,78.6376025,True,478,339,0.001195,0.00339,0.004585
experiment_2b2,3,2,0,True,271250000.0,261952381.0,False,1193,945,0.0029825,0.00945,0.012432499999999999
experiment_2b2,3,3,0,True,353.0,353.0,True,807,715,0.0020175,0.00715,0.0091675
experiment_2b2,3,4,0,True,15.0,15.0,True,400,262,0.001,0.00262,0.00362
experiment_2b2,3,5,0,True,190.0,290.0,False,710,900,0.001775,0.009,0.010775
experiment_2b2,3,6,0,True,0.111,0.105263158,False,713,460,0.0017825,0.0046,0.0063825
experiment_2b2,3,7,0,True,0.0111,0.01,False,695,459,0.0017375,0.00459,0.0063275
experiment_2b2,3,8,0,True,12000.0,12000.0,True,455,320,0.0011375,0.0032,0.0043375
experiment_2b2,3,9,0,True,7.37,7.3703704,True,534,366,0.001335,0.00366,0.004995
experiment_2b2,3,10,0,True,240.9,240.89999999999998,True,655,482,0.0016375,0.00482,0.0064575
experiment_2b2,3,11,1,True,1308.0,1225.0,False,1775,877,0.0044375000000000005,0.00877,0.0132075
experiment_2b2,3,12,0,True,350.45,1204.0,False,725,527,0.0018125,0.00527,0.0070825
experiment_2b2,3,13,1,True,2.0,2.0,True,1607,770,0.0040175,0.0077,0.0117175
experiment_2b2,3,14,0,True,654.2,1054.285719,False,682,444,0.001705,0.00444,0.006145
experiment_2b2,3,15,0,True,339000.0,2216.666684,False,745,624,0.0018625,0.00624,0.0081025
experiment_2b2,3,16,0,True,339000.0,339000.0,True,650,407,0.001625,0.00407,0.0056949999999999995
experiment_2b2,3,17,0,True,10305.11226,10305.112255,True,643,406,0.0016075,0.00406,0.005667500000000001
experiment_2b2,3,18,0,True,107843.0,107842.59169499998,True,1119,1042,0.0027975,0.01042,0.0132175
experiment_2b2,3,19,0,True,3000.0,-24164.99999999997,False,1324,1112,0.00331,0.01112,0.01443
experiment_2b2,3,20,1,False,93715.0,,False,3920,2404,0.0098,0.02404,0.033839999999999995
experiment_2b2,3,21,0,True,93715.0,98558.0,False,1184,1170,0.00296,0.0117,0.01466
experiment_2b2,3,22,0,True,1438383.0,561052.63,False,1166,1000,0.002915,0.01,0.012915
experiment_2b2,3,23,0,True,498677.0,1962500.0,False,1162,932,0.002905,0.00932,0.012225
experiment_2b2,3,24,0,True,2142.0,166080273.2846117,False,898,754,0.002245,0.00754,0.009785
experiment_2b2,3,25,0,True,2619.0,2173.5955,False,960,828,0.0024,0.00828,0.010679999999999999
experiment_2b2,3,26,0,True,2450.0,-374994060.0,False,1001,844,0.0025025,0.00844,0.010942499999999999
experiment_2b2,3,27,1,False,14900.0,,False,2452,1296,0.00613,0.01296,0.01909
experiment_2b2,3,28,0,True,19.95,11.46625,False,553,512,0.0013825,0.00512,0.0065025000000000005
experiment_2b2,3,29,0,True,10.45,1.725,False,547,443,0.0013675,0.00443,0.0057975
experiment_2b2,3,30,0,True,1.475,10.458964648,False,570,525,0.001425,0.00525,0.006675
experiment_2b2,3,31,0,True,986630.0,234050.0,False,688,802,0.00172,0.00802,0.009739999999999999
experiment_2b2,3,32,0,True,1000.0,1000.0,True,425,261,0.0010625,0.00261,0.0036725
experiment_2b2,3,33,1,True,20.0,20.0,True,1107,421,0.0027675,0.00421,0.0069775
experiment_2b2,3,34,0,True,4.0,4.0,True,433,272,0.0010825,0.00272,0.0038025000000000003
experiment_2b2,3,35,0,True,970.0,970.0,True,518,444,0.001295,0.00444,0.0057350000000000005
experiment_2b2,3,36,0,True,3800.0,3800.0,True,528,352,0.00132,0.00352,0.0048400000000000006
experiment_2b2,3,37,0,True,12000.0,12000.0,True,441,295,0.0011025,0.00295,0.0040525
experiment_2b2,3,38,0,True,450.0,450.0,True,503,464,0.0012575,0.00464,0.0058975
experiment_2b2,3,39,0,True,15.0,16.0,False,425,465,0.0010625,0.00465,0.0057125
experiment_2b2,3,40,0,True,431433437.5,424.234375,False,707,553,0.0017675,0.00553,0.0072975
experiment_2b2,3,41,0,True,3.0,3.0,True,411,588,0.0010275,0.00588,0.0069075
experiment_2b2,3,42,0,True,9.0,10.5,False,515,398,0.0012875,0.00398,0.0052675
experiment_2b2,3,43,0,True,62666.6666667,62666.6664,True,569,373,0.0014225,0.00373,0.0051525
experiment_2b2,3,44,0,True,9600.0,9600.0,True,605,424,0.0015125,0.00424,0.0057525
experiment_2b2,3,45,0,True,100500.0,100500.0,True,732,642,0.00183,0.00642,0.00825
experiment_2b2,3,46,0,True,37100.0,37100.0,True,723,691,0.0018075,0.00691,0.0087175
experiment_2b2,3,47,0,True,16620.0,16620.0,True,429,343,0.0010725,0.00343,0.0045024999999999996
experiment_2b2,3,48,1,True,178900.0,199300.0,False,2643,1588,0.0066075,0.01588,0.022487499999999997
experiment_2b2,3,49,0,True,10200.0,7880.0,False,650,539,0.001625,0.00539,0.0070149999999999995
experiment_2b2,3,50,0,True,9750.0,9600.0,False,767,568,0.0019175,0.00568,0.0075975
experiment_2b2,3,51,0,True,703.0,70300.0,False,770,519,0.001925,0.00519,0.007115
experiment_2b2,3,52,0,True,1380.0,1380.0,True,499,403,0.0012475,0.00403,0.005277499999999999
experiment_2b2,3,53,0,True,33960.0,5230.0,False,595,451,0.0014875,0.00451,0.0059975
experiment_2b2,3,54,0,True,5600.0,119200.0,False,746,702,0.001865,0.00702,0.008885
experiment_2b2,3,55,1,True,5600.0,109900.0,False,2296,1343,0.00574,0.013430000000000001,0.01917
experiment_2b2,3,56,1,False,26.5,,False,2079,1424,0.0051975,0.01424,0.0194375
experiment_2b2,3,57,0,True,251500.0,255500.0,False,772,524,0.00193,0.00524,0.00717
experiment_2b2,3,58,1,False,7120.0,,False,2084,1027,0.00521,0.01027,0.01548
experiment_2b2,3,59,0,True,35000.0,35000.0,True,575,497,0.0014375,0.00497,0.0064075
experiment_2b2,3,60,0,True,290.0,290.0,True,480,531,0.0012,0.00531,0.006509999999999999
experiment_2b2,3,61,0,True,2280.0,210.0,False,697,931,0.0017425,0.00931,0.0110525
experiment_2b2,3,62,0,True,1256.0,2640.0,False,538,795,0.001345,0.00795,0.009295000000000001
experiment_2b2,3,63,0,True,45.0,45.0,True,1126,954,0.002815,0.00954,0.012355
experiment_2b2,4,1,0,True,78.64,78.6376025,True,478,319,0.001195,0.00319,0.004385
experiment_2b2,4,2,0,True,271250000.0,271250000.0,True,1193,1076,0.0029825,0.01076,0.013742500000000001
experiment_2b2,4,3,0,True,353.0,353.0,True,807,652,0.0020175,0.00652,0.0085375
experiment_2b2,4,4,0,True,15.0,15.0,True,400,283,0.001,0.00283,0.00383
experiment_2b2,4,5,1,False,190.0,,False,2344,1812,0.005860000000000001,0.018119999999999997,0.023979999999999998
experiment_2b2,4,6,1,True,0.111,0.105263158,False,2072,978,0.00518,0.00978,0.014960000000000001
experiment_2b2,4,7,0,True,0.0111,0.01,False,695,563,0.0017375,0.00563,0.007367499999999999
experiment_2b2,4,8,0,True,12000.0,12000.0,True,455,301,0.0011375,0.00301,0.0041475
experiment_2b2,4,9,0,True,7.37,7.3703704,True,534,354,0.001335,0.00354,0.004875
experiment_2b2,4,10,0,True,240.9,240.89999999999998,True,655,479,0.0016375,0.00479,0.0064275
experiment_2b2,4,11,1,True,1308.0,1225.0,False,1855,1058,0.0046375,0.010579999999999999,0.015217499999999998
experiment_2b2,4,12,0,True,350.45,3320.45,False,725,520,0.0018125,0.0052,0.0070125
experiment_2b2,4,13,1,True,2.0,2.0,True,1909,1023,0.0047725,0.01023,0.015002499999999998
experiment_2b2,4,14,0,True,654.2,1037.1428519999997,False,682,484,0.001705,0.00484,0.006545
experiment_2b2,4,15,1,False,339000.0,,False,2155,1222,0.0053875,0.01222,0.017607499999999998
experiment_2b2,4,16,0,True,339000.0,273500.0,False,650,416,0.001625,0.00416,0.005784999999999999
experiment_2b2,4,17,0,True,10305.11226,10305.112255,True,643,406,0.0016075,0.00406,0.005667500000000001
experiment_2b2,4,18,1,True,107843.0,107842.59171500009,True,3427,2139,0.0085675,0.02139,0.029957499999999998
experiment_2b2,4,19,0,True,3000.0,107842.59171500009,False,1324,1271,0.00331,0.01271,0.01602
experiment_2b2,4,20,1,False,93715.0,,False,3913,2397,0.0097825,0.023969999999999998,0.0337525
experiment_2b2,4,21,1,False,93715.0,,False,3774,2374,0.009434999999999999,0.023739999999999997,0.033174999999999996
experiment_2b2,4,22,0,True,1438383.0,0.0,False,1166,871,0.002915,0.00871,0.011625
experiment_2b2,4,23,0,True,498677.0,4945000.0,False,1162,744,0.002905,0.00744,0.010345
experiment_2b2,4,24,0,True,2142.0,166080273.2846118,False,898,733,0.002245,0.00733,0.009575
experiment_2b2,4,25,0,True,2619.0,1860.0,False,960,812,0.0024,0.00812,0.01052
experiment_2b2,4,26,0,True,2450.0,-483327985.1,False,1001,855,0.0025025,0.00855,0.0110525
experiment_2b2,4,27,1,False,14900.0,,False,2390,1158,0.005975,0.01158,0.017555
experiment_2b2,4,28,0,True,19.95,11.46625,False,553,542,0.0013825,0.00542,0.0068025
experiment_2b2,4,29,0,True,10.45,1.725,False,547,612,0.0013675,0.00612,0.007487499999999999
experiment_2b2,4,30,0,True,1.475,10.458964648,False,570,519,0.001425,0.00519,0.006615
experiment_2b2,4,31,1,True,986630.0,226750.0,False,2416,1330,0.00604,0.0133,0.01934
experiment_2b2,4,32,0,True,1000.0,1000.0,True,425,310,0.0010625,0.0031,0.0041624999999999995
experiment_2b2,4,33,0,True,20.0,20.0,True,402,255,0.001005,0.00255,0.003555
experiment_2b2,4,34,0,True,4.0,4.0,True,433,314,0.0010825,0.00314,0.0042225
experiment_2b2,4,35,0,True,970.0,970.0,True,518,441,0.001295,0.00441,0.005705
experiment_2b2,4,36,0,True,3800.0,3800.0,True,528,324,0.00132,0.00324,0.00456
experiment_2b2,4,37,0,True,12000.0,12000.0,True,441,293,0.0011025,0.00293,0.0040325
experiment_2b2,4,38,0,True,450.0,450.0,True,503,474,0.0012575,0.00474,0.0059975
experiment_2b2,4,39,0,True,15.0,1.0,False,425,499,0.0010625,0.00499,0.0060525
experiment_2b2,4,40,0,True,431433437.5,424.234375,False,707,577,0.0017675,0.00577,0.0075375
experiment_2b2,4,41,0,True,3.0,3.0,True,411,398,0.0010275,0.00398,0.0050075
experiment_2b2,4,42,1,False,9.0,,False,1817,943,0.0045425,0.009430000000000001,0.0139725
experiment_2b2,4,43,0,True,62666.6666667,62666.6664,True,569,409,0.0014225,0.00409,0.0055125
experiment_2b2,4,44,0,True,9600.0,5117732.7,False,605,450,0.0015125,0.0045,0.0060125
experiment_2b2,4,45,0,True,100500.0,100500.0,True,732,521,0.00183,0.00521,0.00704
experiment_2b2,4,46,0,True,37100.0,37100.0,True,723,707,0.0018075,0.00707,0.0088775
experiment_2b2,4,47,0,True,16620.0,16620.0,True,429,505,0.0010725,0.00505,0.0061224999999999995
experiment_2b2,4,48,1,True,178900.0,201300.0,False,2739,1768,0.0068475,0.01768,0.0245275
experiment_2b2,4,49,0,True,10200.0,10200.0,True,650,542,0.001625,0.00542,0.007045
experiment_2b2,4,50,0,True,9750.0,9750.0,True,767,644,0.0019175,0.00644,0.0083575
experiment_2b2,4,51,0,True,703.0,70300.0,False,770,635,0.001925,0.00635,0.008275
experiment_2b2,4,52,0,True,1380.0,1380.0,True,499,377,0.0012475,0.00377,0.005017499999999999
experiment_2b2,4,53,0,True,33960.0,5230.0,False,595,592,0.0014875,0.00592,0.0074075
experiment_2b2,4,54,1,False,5600.0,,False,2335,1342,0.005837500000000001,0.01342,0.0192575
experiment_2b2,4,55,1,True,5600.0,109900.0,False,2343,1422,0.0058575,0.01422,0.020077499999999998
experiment_2b2,4,56,0,True,26.5,26.5,True,613,693,0.0015325,0.00693,0.008462500000000001
experiment_2b2,4,57,0,True,251500.0,237500.0,False,772,597,0.00193,0.00597,0.007899999999999999
experiment_2b2,4,58,0,True,7120.0,7440.0,False,675,535,0.0016875,0.00535,0.0070374999999999995
experiment_2b2,4,59,0,True,35000.0,35000.0,True,575,466,0.0014375,0.00466,0.0060975000000000005
experiment_2b2,4,60,0,True,290.0,290.0,True,480,532,0.0012,0.00532,0.00652
experiment_2b2,4,61,0,True,2280.0,2280.0,True,697,955,0.0017425,0.00955,0.011292499999999999
experiment_2b2,4,62,1,True,1256.0,1039.2,False,1752,1220,0.00438,0.012199999999999999,0.016579999999999998
experiment_2b2,4,63,0,True,45.0,45.0,True,1126,953,0.002815,0.00953,0.012345
experiment_2b2,5,1,0,True,78.64,78.6376025,True,478,343,0.001195,0.00343,0.004625
experiment_2b2,5,2,0,True,271250000.0,271250000.0,True,1193,885,0.0029825,0.00885,0.0118325
experiment_2b2,5,3,0,True,353.0,353.0,True,807,599,0.0020175,0.00599,0.0080075
experiment_2b2,5,4,0,True,15.0,15.0,True,400,267,0.001,0.00267,0.00367
experiment_2b2,5,5,0,True,190.0,210.0,False,710,796,0.001775,0.00796,0.009735
experiment_2b2,5,6,1,True,0.111,0.105263158,False,2104,1023,0.00526,0.01023,0.01549
experiment_2b2,5,7,0,True,0.0111,0.01,False,695,536,0.0017375,0.00536,0.0070975
experiment_2b2,5,8,0,True,12000.0,12000.0,True,455,392,0.0011375,0.00392,0.0050574999999999995
experiment_2b2,5,9,0,True,7.37,7.3703704,True,534,350,0.001335,0.0035,0.004835
experiment_2b2,5,10,0,True,240.9,240.89999999999998,True,655,525,0.0016375,0.00525,0.0068875
experiment_2b2,5,11,1,True,1308.0,1225.0,False,1794,914,0.004484999999999999,0.009139999999999999,0.013624999999999998
experiment_2b2,5,12,0,True,350.45,4174.0,False,725,493,0.0018125,0.00493,0.0067425
experiment_2b2,5,13,0,True,2.0,2.0,True,531,515,0.0013275,0.00515,0.0064775
experiment_2b2,5,14,0,True,654.2,3000.0,False,682,406,0.001705,0.00406,0.005765
experiment_2b2,5,15,0,True,339000.0,1622.0,False,745,682,0.0018625,0.00682,0.0086825
experiment_2b2,5,16,0,True,339000.0,339000.0,True,650,391,0.001625,0.00391,0.005535
experiment_2b2,5,17,0,True,10305.11226,10402.53656,True,643,410,0.0016075,0.0041,0.005707500000000001
experiment_2b2,5,18,0,True,107843.0,107842.59169499998,True,1119,1057,0.0027975,0.01057,0.0133675
experiment_2b2,5,19,1,True,3000.0,97616.6666,False,4278,2797,0.010695,0.027970000000000002,0.038665000000000005
experiment_2b2,5,20,1,False,93715.0,,False,3865,2336,0.009662500000000001,0.02336,0.033022499999999996
experiment_2b2,5,21,1,False,93715.0,,False,3916,2524,0.00979,0.02524,0.03503
experiment_2b2,5,22,1,True,1438383.0,0.0,False,3292,1710,0.008230000000000001,0.017099999999999997,0.02533
experiment_2b2,5,23,0,True,498677.0,4437687.5,False,1162,875,0.002905,0.00875,0.011655
experiment_2b2,5,24,0,True,2142.0,166080273.2846117,False,898,694,0.002245,0.00694,0.009185
experiment_2b2,5,25,1,False,2619.0,,False,2904,1762,0.007259999999999999,0.017619999999999997,0.024879999999999996
experiment_2b2,5,26,0,True,2450.0,-13509741205.0,False,1001,878,0.0025025,0.00878,0.011282499999999999
experiment_2b2,5,27,1,True,14900.0,63.099999999999994,False,2534,1570,0.006335,0.0157,0.022035
experiment_2b2,5,28,0,True,19.95,11.46625,False,553,491,0.0013825,0.00491,0.0062925
experiment_2b2,5,29,0,True,10.45,1.725,False,547,439,0.0013675,0.00439,0.0057575
experiment_2b2,5,30,0,True,1.475,10.458964648,False,570,525,0.001425,0.00525,0.006675
experiment_2b2,5,31,0,True,986630.0,341200.0,False,688,647,0.00172,0.00647,0.00819
experiment_2b2,5,32,0,True,1000.0,1000.0,True,425,339,0.0010625,0.00339,0.0044525
experiment_2b2,5,33,0,True,20.0,20.0,True,402,263,0.001005,0.00263,0.003635
experiment_2b2,5,34,0,True,4.0,4.0,True,433,280,0.0010825,0.0028,0.0038824999999999997
experiment_2b2,5,35,0,True,970.0,970.0,True,518,450,0.001295,0.0045,0.005795
experiment_2b2,5,36,0,True,3800.0,3800.0,True,528,360,0.00132,0.0036,0.00492
experiment_2b2,5,37,0,True,12000.0,12000.0,True,441,307,0.0011025,0.00307,0.0041725
experiment_2b2,5,38,0,True,450.0,450.0,True,503,457,0.0012575,0.00457,0.0058275
experiment_2b2,5,39,0,True,15.0,17.0,False,425,449,0.0010625,0.00449,0.0055525
experiment_2b2,5,40,0,True,431433437.5,424.234375,False,707,716,0.0017675,0.00716,0.0089275
experiment_2b2,5,41,0,True,3.0,3.0,True,411,423,0.0010275,0.00423,0.0052575
experiment_2b2,5,42,0,True,9.0,10.5,False,515,580,0.0012875,0.0058,0.0070875
experiment_2b2,5,43,0,True,62666.6666667,62666.6664,True,569,393,0.0014225,0.00393,0.0053525000000000005
experiment_2b2,5,44,0,True,9600.0,9600.0,True,605,440,0.0015125,0.0044,0.0059125
experiment_2b2,5,45,0,True,100500.0,100500.0,True,732,553,0.00183,0.00553,0.00736
experiment_2b2,5,46,0,True,37100.0,37100.0,True,723,661,0.0018075,0.00661,0.008417500000000001
experiment_2b2,5,47,0,True,16620.0,16540.0,True,429,316,0.0010725,0.00316,0.0042325
experiment_2b2,5,48,0,True,178900.0,199300.0,False,861,784,0.0021525,0.00784,0.0099925
experiment_2b2,5,49,0,True,10200.0,10200.0,True,650,515,0.001625,0.00515,0.006775
experiment_2b2,5,50,0,True,9750.0,9300.0,False,767,592,0.0019175,0.00592,0.0078375
experiment_2b2,5,51,0,True,703.0,70300.0,False,770,559,0.001925,0.00559,0.007515000000000001
experiment_2b2,5,52,0,True,1380.0,1380.0,True,499,360,0.0012475,0.0036,0.004847499999999999
experiment_2b2,5,53,0,True,33960.0,5230.0,False,595,438,0.0014875,0.00438,0.0058675
experiment_2b2,5,54,0,True,5600.0,108300.0,False,746,720,0.001865,0.0072,0.009065
experiment_2b2,5,55,0,True,5600.0,116100.0,False,760,678,0.0019,0.00678,0.00868
experiment_2b2,5,56,1,True,26.5,38.5,False,1950,1275,0.004875,0.012750000000000001,0.017625000000000002
experiment_2b2,5,57,0,True,251500.0,251500.0,True,772,682,0.00193,0.00682,0.008749999999999999
experiment_2b2,5,58,0,True,7120.0,6000.0,False,675,588,0.0016875,0.00588,0.0075675
experiment_2b2,5,59,0,True,35000.0,35000.0,True,575,489,0.0014375,0.00489,0.0063275
experiment_2b2,5,60,0,True,290.0,1235.0,False,480,503,0.0012,0.00503,0.006229999999999999
experiment_2b2,5,61,0,True,2280.0,2280.0,True,697,941,0.0017425,0.00941,0.0111525
experiment_2b2,5,62,1,True,1256.0,956.0,False,1852,1152,0.0046300000000000004,0.011519999999999999,0.016149999999999998
experiment_2b2,5,63,0,True,45.0,45.0,True,1126,935,0.002815,0.00935,0.012165
experiment_2b2,6,1,0,True,78.64,78.6376025,True,478,334,0.001195,0.00334,0.004535
experiment_2b2,6,2,0,True,271250000.0,261952381.0,False,1193,1002,0.0029825,0.01002,0.0130025
experiment_2b2,6,3,0,True,353.0,353.0,True,807,669,0.0020175,0.00669,0.0087075
experiment_2b2,6,4,0,True,15.0,15.0,True,400,254,0.001,0.00254,0.00354
experiment_2b2,6,5,0,True,190.0,0.0,False,710,881,0.001775,0.00881,0.010585
experiment_2b2,6,6,0,True,0.111,0.105263158,False,713,477,0.0017825,0.00477,0.0065525
experiment_2b2,6,7,0,True,0.0111,0.01,False,695,457,0.0017375,0.00457,0.006307500000000001
experiment_2b2,6,8,0,True,12000.0,12000.0,True,455,306,0.0011375,0.00306,0.0041975
experiment_2b2,6,9,0,True,7.37,4.0612245,False,534,343,0.001335,0.00343,0.004765
experiment_2b2,6,10,1,True,240.9,240.89999999999998,True,1878,951,0.0046949999999999995,0.009510000000000001,0.014205
experiment_2b2,6,11,1,True,1308.0,1225.0,False,1789,897,0.0044725,0.00897,0.0134425
experiment_2b2,6,12,1,True,350.45,1562.4375,False,2278,1025,0.005695,0.01025,0.015945
experiment_2b2,6,13,0,True,2.0,2.0,True,531,518,0.0013275,0.00518,0.006507499999999999
experiment_2b2,6,14,0,True,654.2,1199.9999999999993,False,682,500,0.001705,0.005,0.006705
experiment_2b2,6,15,1,False,339000.0,,False,2262,1396,0.005655,0.01396,0.019615
experiment_2b2,6,16,0,True,339000.0,339000.0,True,650,405,0.001625,0.00405,0.0056749999999999995
experiment_2b2,6,17,0,True,10305.11226,10305.112255,True,643,485,0.0016075,0.00485,0.0064575
experiment_2b2,6,18,1,True,107843.0,144500.0,False,3407,2111,0.0085175,0.02111,0.0296275
experiment_2b2,6,19,1,True,3000.0,85092.59157500007,False,4189,2487,0.0104725,0.02487,0.0353425
experiment_2b2,6,20,1,False,93715.0,,False,3823,2369,0.0095575,0.02369,0.0332475
experiment_2b2,6,21,1,True,93715.0,-4250.0,False,3830,2315,0.009575,0.023149999999999997,0.032725
experiment_2b2,6,22,0,True,1438383.0,6079414.993,False,1166,900,0.002915,0.009,0.011914999999999999
experiment_2b2,6,23,0,True,498677.0,27368750.0,False,1162,976,0.002905,0.00976,0.012665
experiment_2b2,6,24,0,True,2142.0,163195500.22194,False,898,751,0.002245,0.00751,0.009755
experiment_2b2,6,25,1,True,2619.0,7565.9321199999995,False,3093,1623,0.0077325,0.01623,0.0239625
experiment_2b2,6,26,1,True,2450.0,4848.587302000001,False,2901,1643,0.0072525,0.01643,0.023682500000000002
experiment_2b2,6,27,1,False,14900.0,,False,2790,1412,0.006975,0.01412,0.021095000000000003
experiment_2b2,6,28,0,True,19.95,11.46625,False,553,475,0.0013825,0.00475,0.0061325
experiment_2b2,6,29,0,True,10.45,1.725,False,547,481,0.0013675,0.00481,0.0061775
experiment_2b2,6,30,0,True,1.475,10.458964648,False,570,550,0.001425,0.0055,0.006925
experiment_2b2,6,31,0,True,986630.0,226750.0,False,688,650,0.00172,0.0065,0.00822
